,NL
2016-01-01 11:16:00,22046.46301
2016-01-01 11:17:00,22046.46301
2016-01-01 11:18:00,22046.46301
2016-01-01 11:19:00,22046.46301
2016-01-01 11:20:00,22046.46301
2016-01-01 11:21:00,22046.46301
2016-01-01 11:22:00,22046.46301
2016-01-01 11:23:00,22046.46301
2016-01-01 11:24:00,22046.46301
2016-01-01 11:25:00,22046.46301
2016-01-01 11:26:00,22046.46301
2016-01-01 11:27:00,22046.46301
2016-01-01 11:28:00,22046.46301
2016-01-01 11:29:00,22046.46301
2016-01-01 11:30:00,22046.46301
2016-01-01 11:31:00,22046.46301
2016-01-01 11:32:00,22046.46301
2016-01-01 11:33:00,22046.46301
2016-01-01 11:34:00,22046.46301
2016-01-01 11:35:00,22046.46301
2016-01-01 11:36:00,22046.46301
2016-01-01 11:37:00,22046.46301
2016-01-01 11:38:00,22046.46301
2016-01-01 11:39:00,22046.46301
2016-01-01 11:40:00,22046.46301
2016-01-01 11:41:00,22046.46301
2016-01-01 11:42:00,22046.46301
2016-01-01 11:43:00,22046.46301
2016-01-01 11:44:00,22046.46301
2016-01-01 11:45:00,22046.46301
2016-01-01 11:46:00,22046.46301
2016-01-01 11:47:00,22046.46301
2016-01-01 11:48:00,22046.46301
2016-01-01 11:49:00,22046.46301
2016-01-01 11:50:00,22046.46301
2016-01-01 11:51:00,22046.46301
2016-01-01 11:52:00,22046.46301
2016-01-01 11:53:00,22046.46301
2016-01-01 11:54:00,22046.46301
2016-01-01 11:55:00,22046.46301
2016-01-01 11:56:00,22046.46301
2016-01-01 11:57:00,22046.46301
2016-01-01 11:58:00,22046.46301
2016-01-01 11:59:00,22046.46301
2016-01-01 12:00:00,22191.760421
2016-01-01 12:01:00,22191.760421
2016-01-01 12:02:00,22191.760421
2016-01-01 12:03:00,22191.760421
2016-01-01 12:04:00,22191.760421
2016-01-01 12:05:00,22191.760421
2016-01-01 12:06:00,22191.760421
2016-01-01 12:07:00,22191.760421
2016-01-01 12:08:00,22191.760421
2016-01-01 12:09:00,22191.760421
2016-01-01 12:10:00,22191.760421
2016-01-01 12:11:00,22191.760421
2016-01-01 12:12:00,22191.760421
2016-01-01 12:13:00,22191.760421
2016-01-01 12:14:00,22191.760421
2016-01-01 12:15:00,22191.760421
2016-01-01 12:16:00,22191.760421
2016-01-01 12:17:00,22191.760421
2016-01-01 12:18:00,22191.760421
2016-01-01 12:19:00,22191.760421
2016-01-01 12:20:00,22191.760421
2016-01-01 12:21:00,22191.760421
2016-01-01 12:22:00,22191.760421
2016-01-01 12:23:00,22191.760421
2016-01-01 12:24:00,22191.760421
2016-01-01 12:25:00,22191.760421
2016-01-01 12:26:00,22191.760421
2016-01-01 12:27:00,22191.760421
2016-01-01 12:28:00,22191.760421
2016-01-01 12:29:00,22191.760421
2016-01-01 12:30:00,22191.760421
2016-01-01 12:31:00,22191.760421
2016-01-01 12:32:00,22191.760421
2016-01-01 12:33:00,22191.760421
2016-01-01 12:34:00,22191.760421
2016-01-01 12:35:00,22191.760421
2016-01-01 12:36:00,22191.760421
2016-01-01 12:37:00,22191.760421
2016-01-01 12:38:00,22191.760421
2016-01-01 12:39:00,22191.760421
2016-01-01 12:40:00,22191.760421
2016-01-01 12:41:00,22191.760421
2016-01-01 12:42:00,22191.760421
2016-01-01 12:43:00,22191.760421
2016-01-01 12:44:00,22191.760421
2016-01-01 12:45:00,22191.760421
2016-01-01 12:46:00,22191.760421
2016-01-01 12:47:00,22191.760421
2016-01-01 12:48:00,22191.760421
2016-01-01 12:49:00,22191.760421
2016-01-01 12:50:00,22191.760421
2016-01-01 12:51:00,22191.760421
2016-01-01 12:52:00,22191.760421
2016-01-01 12:53:00,22191.760421
2016-01-01 12:54:00,22191.760421
2016-01-01 12:55:00,22191.760421
2016-01-01 12:56:00,22191.760421
2016-01-01 12:57:00,22191.760421
2016-01-01 12:58:00,22191.760421
2016-01-01 12:59:00,22191.760421
2016-01-01 13:00:00,23118.731664
2016-01-01 13:01:00,23118.731664
2016-01-01 13:02:00,23118.731664
2016-01-01 13:03:00,23118.731664
2016-01-01 13:04:00,23118.731664
2016-01-01 13:05:00,23118.731664
2016-01-01 13:06:00,23118.731664
2016-01-01 13:07:00,23118.731664
2016-01-01 13:08:00,23118.731664
2016-01-01 13:09:00,23118.731664
2016-01-01 13:10:00,23118.731664
2016-01-01 13:11:00,23118.731664
2016-01-01 13:12:00,23118.731664
2016-01-01 13:13:00,23118.731664
2016-01-01 13:14:00,23118.731664
2016-01-01 13:15:00,23118.731664
2016-01-01 13:16:00,23118.731664
2016-01-01 13:17:00,23118.731664
2016-01-01 13:18:00,23118.731664
2016-01-01 13:19:00,23118.731664
2016-01-01 13:20:00,23118.731664
2016-01-01 13:21:00,23118.731664
2016-01-01 13:22:00,23118.731664
2016-01-01 13:23:00,23118.731664
2016-01-01 13:24:00,23118.731664
2016-01-01 13:25:00,23118.731664
2016-01-01 13:26:00,23118.731664
2016-01-01 13:27:00,23118.731664
2016-01-01 13:28:00,23118.731664
2016-01-01 13:29:00,23118.731664
2016-01-01 13:30:00,23118.731664
2016-01-01 13:31:00,23118.731664
2016-01-01 13:32:00,23118.731664
2016-01-01 13:33:00,23118.731664
2016-01-01 13:34:00,23118.731664
2016-01-01 13:35:00,23118.731664
2016-01-01 13:36:00,23118.731664
2016-01-01 13:37:00,23118.731664
2016-01-01 13:38:00,23118.731664
2016-01-01 13:39:00,23118.731664
2016-01-01 13:40:00,23118.731664
2016-01-01 13:41:00,23118.731664
2016-01-01 13:42:00,23118.731664
2016-01-01 13:43:00,23118.731664
2016-01-01 13:44:00,23118.731664
2016-01-01 13:45:00,23118.731664
2016-01-01 13:46:00,23118.731664
2016-01-01 13:47:00,23118.731664
2016-01-01 13:48:00,23118.731664
2016-01-01 13:49:00,23118.731664
2016-01-01 13:50:00,23118.731664
2016-01-01 13:51:00,23118.731664
2016-01-01 13:52:00,23118.731664
2016-01-01 13:53:00,23118.731664
2016-01-01 13:54:00,23118.731664
2016-01-01 13:55:00,23118.731664
2016-01-01 13:56:00,23118.731664
2016-01-01 13:57:00,23118.731664
2016-01-01 13:58:00,23118.731664
2016-01-01 13:59:00,23118.731664
2016-01-01 14:00:00,21914.512743
2016-01-01 14:01:00,21914.512743
2016-01-01 14:02:00,21914.512743
2016-01-01 14:03:00,21914.512743
2016-01-01 14:04:00,21914.512743
2016-01-01 14:05:00,21914.512743
2016-01-01 14:06:00,21914.512743
2016-01-01 14:07:00,21914.512743
2016-01-01 14:08:00,21914.512743
2016-01-01 14:09:00,21914.512743
2016-01-01 14:10:00,21914.512743
2016-01-01 14:11:00,21914.512743
2016-01-01 14:12:00,21914.512743
2016-01-01 14:13:00,21914.512743
2016-01-01 14:14:00,21914.512743
2016-01-01 14:15:00,21914.512743
2016-01-01 14:16:00,21914.512743
2016-01-01 14:17:00,21914.512743
2016-01-01 14:18:00,21914.512743
2016-01-01 14:19:00,21914.512743
2016-01-01 14:20:00,21914.512743
2016-01-01 14:21:00,21914.512743
2016-01-01 14:22:00,21914.512743
2016-01-01 14:23:00,21914.512743
2016-01-01 14:24:00,21914.512743
2016-01-01 14:25:00,21914.512743
2016-01-01 14:26:00,21914.512743
2016-01-01 14:27:00,21914.512743
2016-01-01 14:28:00,21914.512743
2016-01-01 14:29:00,21914.512743
2016-01-01 14:30:00,21914.512743
2016-01-01 14:31:00,21914.512743
2016-01-01 14:32:00,21914.512743
2016-01-01 14:33:00,21914.512743
2016-01-01 14:34:00,21914.512743
2016-01-01 14:35:00,21914.512743
2016-01-01 14:36:00,21914.512743
2016-01-01 14:37:00,21914.512743
2016-01-01 14:38:00,21914.512743
2016-01-01 14:39:00,21914.512743
2016-01-01 14:40:00,21914.512743
2016-01-01 14:41:00,21914.512743
2016-01-01 14:42:00,21914.512743
2016-01-01 14:43:00,21914.512743
2016-01-01 14:44:00,21914.512743
2016-01-01 14:45:00,21914.512743
2016-01-01 14:46:00,21914.512743
2016-01-01 14:47:00,21914.512743
2016-01-01 14:48:00,21914.512743
2016-01-01 14:49:00,21914.512743
2016-01-01 14:50:00,21914.512743
2016-01-01 14:51:00,21914.512743
2016-01-01 14:52:00,21914.512743
2016-01-01 14:53:00,21914.512743
2016-01-01 14:54:00,21914.512743
2016-01-01 14:55:00,21914.512743
2016-01-01 14:56:00,21914.512743
2016-01-01 14:57:00,21914.512743
2016-01-01 14:58:00,21914.512743
2016-01-01 14:59:00,21914.512743
2016-01-01 15:00:00,19296.922062999998
2016-01-01 15:01:00,19296.922062999998
2016-01-01 15:02:00,19296.922062999998
2016-01-01 15:03:00,19296.922062999998
2016-01-01 15:04:00,19296.922062999998
2016-01-01 15:05:00,19296.922062999998
2016-01-01 15:06:00,19296.922062999998
2016-01-01 15:07:00,19296.922062999998
2016-01-01 15:08:00,19296.922062999998
2016-01-01 15:09:00,19296.922062999998
2016-01-01 15:10:00,19296.922062999998
2016-01-01 15:11:00,19296.922062999998
2016-01-01 15:12:00,19296.922062999998
2016-01-01 15:13:00,19296.922062999998
2016-01-01 15:14:00,19296.922062999998
2016-01-01 15:15:00,19296.922062999998
2016-01-01 15:16:00,19296.922062999998
2016-01-01 15:17:00,19296.922062999998
2016-01-01 15:18:00,19296.922062999998
2016-01-01 15:19:00,19296.922062999998
2016-01-01 15:20:00,19296.922062999998
2016-01-01 15:21:00,19296.922062999998
2016-01-01 15:22:00,19296.922062999998
2016-01-01 15:23:00,19296.922062999998
2016-01-01 15:24:00,19296.922062999998
2016-01-01 15:25:00,19296.922062999998
2016-01-01 15:26:00,19296.922062999998
2016-01-01 15:27:00,19296.922062999998
2016-01-01 15:28:00,19296.922062999998
2016-01-01 15:29:00,19296.922062999998
2016-01-01 15:30:00,19296.922062999998
2016-01-01 15:31:00,19296.922062999998
2016-01-01 15:32:00,19296.922062999998
2016-01-01 15:33:00,19296.922062999998
2016-01-01 15:34:00,19296.922062999998
2016-01-01 15:35:00,19296.922062999998
2016-01-01 15:36:00,19296.922062999998
2016-01-01 15:37:00,19296.922062999998
2016-01-01 15:38:00,19296.922062999998
2016-01-01 15:39:00,19296.922062999998
2016-01-01 15:40:00,19296.922062999998
2016-01-01 15:41:00,19296.922062999998
2016-01-01 15:42:00,19296.922062999998
2016-01-01 15:43:00,19296.922062999998
2016-01-01 15:44:00,19296.922062999998
2016-01-01 15:45:00,19296.922062999998
2016-01-01 15:46:00,19296.922062999998
2016-01-01 15:47:00,19296.922062999998
2016-01-01 15:48:00,19296.922062999998
2016-01-01 15:49:00,19296.922062999998
2016-01-01 15:50:00,19296.922062999998
2016-01-01 15:51:00,19296.922062999998
2016-01-01 15:52:00,19296.922062999998
2016-01-01 15:53:00,19296.922062999998
2016-01-01 15:54:00,19296.922062999998
2016-01-01 15:55:00,19296.922062999998
2016-01-01 15:56:00,19296.922062999998
2016-01-01 15:57:00,19296.922062999998
2016-01-01 15:58:00,19296.922062999998
2016-01-01 15:59:00,19296.922062999998
2016-01-01 16:00:00,17468.03325
2016-01-01 16:01:00,17468.03325
2016-01-01 16:02:00,17468.03325
2016-01-01 16:03:00,17468.03325
2016-01-01 16:04:00,17468.03325
2016-01-01 16:05:00,17468.03325
2016-01-01 16:06:00,17468.03325
2016-01-01 16:07:00,17468.03325
2016-01-01 16:08:00,17468.03325
2016-01-01 16:09:00,17468.03325
2016-01-01 16:10:00,17468.03325
2016-01-01 16:11:00,17468.03325
2016-01-01 16:12:00,17468.03325
2016-01-01 16:13:00,17468.03325
2016-01-01 16:14:00,17468.03325
2016-01-01 16:15:00,17468.03325
2016-01-01 16:16:00,17468.03325
2016-01-01 16:17:00,17468.03325
2016-01-01 16:18:00,17468.03325
2016-01-01 16:19:00,17468.03325
2016-01-01 16:20:00,17468.03325
2016-01-01 16:21:00,17468.03325
2016-01-01 16:22:00,17468.03325
2016-01-01 16:23:00,17468.03325
2016-01-01 16:24:00,17468.03325
2016-01-01 16:25:00,17468.03325
2016-01-01 16:26:00,17468.03325
2016-01-01 16:27:00,17468.03325
2016-01-01 16:28:00,17468.03325
2016-01-01 16:29:00,17468.03325
2016-01-01 16:30:00,17468.03325
2016-01-01 16:31:00,17468.03325
2016-01-01 16:32:00,17468.03325
2016-01-01 16:33:00,17468.03325
2016-01-01 16:34:00,17468.03325
2016-01-01 16:35:00,17468.03325
2016-01-01 16:36:00,17468.03325
2016-01-01 16:37:00,17468.03325
2016-01-01 16:38:00,17468.03325
2016-01-01 16:39:00,17468.03325
2016-01-01 16:40:00,17468.03325
2016-01-01 16:41:00,17468.03325
2016-01-01 16:42:00,17468.03325
2016-01-01 16:43:00,17468.03325
2016-01-01 16:44:00,17468.03325
2016-01-01 16:45:00,17468.03325
2016-01-01 16:46:00,17468.03325
2016-01-01 16:47:00,17468.03325
2016-01-01 16:48:00,17468.03325
2016-01-01 16:49:00,17468.03325
2016-01-01 16:50:00,17468.03325
2016-01-01 16:51:00,17468.03325
2016-01-01 16:52:00,17468.03325
2016-01-01 16:53:00,17468.03325
2016-01-01 16:54:00,17468.03325
2016-01-01 16:55:00,17468.03325
2016-01-01 16:56:00,17468.03325
2016-01-01 16:57:00,17468.03325
2016-01-01 16:58:00,17468.03325
2016-01-01 16:59:00,17468.03325
2016-01-01 17:00:00,17345.010673
2016-01-01 17:01:00,17345.010673
2016-01-01 17:02:00,17345.010673
2016-01-01 17:03:00,17345.010673
2016-01-01 17:04:00,17345.010673
2016-01-01 17:05:00,17345.010673
2016-01-01 17:06:00,17345.010673
2016-01-01 17:07:00,17345.010673
2016-01-01 17:08:00,17345.010673
2016-01-01 17:09:00,17345.010673
2016-01-01 17:10:00,17345.010673
2016-01-01 17:11:00,17345.010673
2016-01-01 17:12:00,17345.010673
2016-01-01 17:13:00,17345.010673
2016-01-01 17:14:00,17345.010673
2016-01-01 17:15:00,17345.010673
2016-01-01 17:16:00,17345.010673
2016-01-01 17:17:00,17345.010673
2016-01-01 17:18:00,17345.010673
2016-01-01 17:19:00,17345.010673
2016-01-01 17:20:00,17345.010673
2016-01-01 17:21:00,17345.010673
2016-01-01 17:22:00,17345.010673
2016-01-01 17:23:00,17345.010673
2016-01-01 17:24:00,17345.010673
2016-01-01 17:25:00,17345.010673
2016-01-01 17:26:00,17345.010673
2016-01-01 17:27:00,17345.010673
2016-01-01 17:28:00,17345.010673
2016-01-01 17:29:00,17345.010673
2016-01-01 17:30:00,17345.010673
2016-01-01 17:31:00,17345.010673
2016-01-01 17:32:00,17345.010673
2016-01-01 17:33:00,17345.010673
2016-01-01 17:34:00,17345.010673
2016-01-01 17:35:00,17345.010673
2016-01-01 17:36:00,17345.010673
2016-01-01 17:37:00,17345.010673
2016-01-01 17:38:00,17345.010673
2016-01-01 17:39:00,17345.010673
2016-01-01 17:40:00,17345.010673
2016-01-01 17:41:00,17345.010673
2016-01-01 17:42:00,17345.010673
2016-01-01 17:43:00,17345.010673
2016-01-01 17:44:00,17345.010673
2016-01-01 17:45:00,17345.010673
2016-01-01 17:46:00,17345.010673
2016-01-01 17:47:00,17345.010673
2016-01-01 17:48:00,17345.010673
2016-01-01 17:49:00,17345.010673
2016-01-01 17:50:00,17345.010673
2016-01-01 17:51:00,17345.010673
2016-01-01 17:52:00,17345.010673
2016-01-01 17:53:00,17345.010673
2016-01-01 17:54:00,17345.010673
2016-01-01 17:55:00,17345.010673
2016-01-01 17:56:00,17345.010673
2016-01-01 17:57:00,17345.010673
2016-01-01 17:58:00,17345.010673
2016-01-01 17:59:00,17345.010673
2016-01-01 18:00:00,15656.251070999999
2016-01-01 18:01:00,15656.251070999999
2016-01-01 18:02:00,15656.251070999999
2016-01-01 18:03:00,15656.251070999999
2016-01-01 18:04:00,15656.251070999999
2016-01-01 18:05:00,15656.251070999999
2016-01-01 18:06:00,15656.251070999999
2016-01-01 18:07:00,15656.251070999999
2016-01-01 18:08:00,15656.251070999999
2016-01-01 18:09:00,15656.251070999999
2016-01-01 18:10:00,15656.251070999999
2016-01-01 18:11:00,15656.251070999999
2016-01-01 18:12:00,15656.251070999999
2016-01-01 18:13:00,15656.251070999999
2016-01-01 18:14:00,15656.251070999999
2016-01-01 18:15:00,15656.251070999999
2016-01-01 18:16:00,15656.251070999999
2016-01-01 18:17:00,15656.251070999999
2016-01-01 18:18:00,15656.251070999999
2016-01-01 18:19:00,15656.251070999999
2016-01-01 18:20:00,15656.251070999999
2016-01-01 18:21:00,15656.251070999999
2016-01-01 18:22:00,15656.251070999999
2016-01-01 18:23:00,15656.251070999999
2016-01-01 18:24:00,15656.251070999999
2016-01-01 18:25:00,15656.251070999999
2016-01-01 18:26:00,15656.251070999999
2016-01-01 18:27:00,15656.251070999999
2016-01-01 18:28:00,15656.251070999999
2016-01-01 18:29:00,15656.251070999999
2016-01-01 18:30:00,15656.251070999999
2016-01-01 18:31:00,15656.251070999999
2016-01-01 18:32:00,15656.251070999999
2016-01-01 18:33:00,15656.251070999999
2016-01-01 18:34:00,15656.251070999999
2016-01-01 18:35:00,15656.251070999999
2016-01-01 18:36:00,15656.251070999999
2016-01-01 18:37:00,15656.251070999999
2016-01-01 18:38:00,15656.251070999999
2016-01-01 18:39:00,15656.251070999999
2016-01-01 18:40:00,15656.251070999999
2016-01-01 18:41:00,15656.251070999999
2016-01-01 18:42:00,15656.251070999999
2016-01-01 18:43:00,15656.251070999999
2016-01-01 18:44:00,15656.251070999999
2016-01-01 18:45:00,15656.251070999999
2016-01-01 18:46:00,15656.251070999999
2016-01-01 18:47:00,15656.251070999999
2016-01-01 18:48:00,15656.251070999999
2016-01-01 18:49:00,15656.251070999999
2016-01-01 18:50:00,15656.251070999999
2016-01-01 18:51:00,15656.251070999999
2016-01-01 18:52:00,15656.251070999999
2016-01-01 18:53:00,15656.251070999999
2016-01-01 18:54:00,15656.251070999999
2016-01-01 18:55:00,15656.251070999999
2016-01-01 18:56:00,15656.251070999999
2016-01-01 18:57:00,15656.251070999999
2016-01-01 18:58:00,15656.251070999999
2016-01-01 18:59:00,15656.251070999999
2016-01-01 19:00:00,12977.937147
2016-01-01 19:01:00,12977.937147
2016-01-01 19:02:00,12977.937147
2016-01-01 19:03:00,12977.937147
2016-01-01 19:04:00,12977.937147
2016-01-01 19:05:00,12977.937147
2016-01-01 19:06:00,12977.937147
2016-01-01 19:07:00,12977.937147
2016-01-01 19:08:00,12977.937147
2016-01-01 19:09:00,12977.937147
2016-01-01 19:10:00,12977.937147
2016-01-01 19:11:00,12977.937147
2016-01-01 19:12:00,12977.937147
2016-01-01 19:13:00,12977.937147
2016-01-01 19:14:00,12977.937147
2016-01-01 19:15:00,12977.937147
2016-01-01 19:16:00,12977.937147
2016-01-01 19:17:00,12977.937147
2016-01-01 19:18:00,12977.937147
2016-01-01 19:19:00,12977.937147
2016-01-01 19:20:00,12977.937147
2016-01-01 19:21:00,12977.937147
2016-01-01 19:22:00,12977.937147
2016-01-01 19:23:00,12977.937147
2016-01-01 19:24:00,12977.937147
2016-01-01 19:25:00,12977.937147
2016-01-01 19:26:00,12977.937147
2016-01-01 19:27:00,12977.937147
2016-01-01 19:28:00,12977.937147
2016-01-01 19:29:00,12977.937147
2016-01-01 19:30:00,12977.937147
2016-01-01 19:31:00,12977.937147
2016-01-01 19:32:00,12977.937147
2016-01-01 19:33:00,12977.937147
2016-01-01 19:34:00,12977.937147
2016-01-01 19:35:00,12977.937147
2016-01-01 19:36:00,12977.937147
2016-01-01 19:37:00,12977.937147
2016-01-01 19:38:00,12977.937147
2016-01-01 19:39:00,12977.937147
2016-01-01 19:40:00,12977.937147
2016-01-01 19:41:00,12977.937147
2016-01-01 19:42:00,12977.937147
2016-01-01 19:43:00,12977.937147
2016-01-01 19:44:00,12977.937147
2016-01-01 19:45:00,12977.937147
2016-01-01 19:46:00,12977.937147
2016-01-01 19:47:00,12977.937147
2016-01-01 19:48:00,12977.937147
2016-01-01 19:49:00,12977.937147
2016-01-01 19:50:00,12977.937147
2016-01-01 19:51:00,12977.937147
2016-01-01 19:52:00,12977.937147
2016-01-01 19:53:00,12977.937147
2016-01-01 19:54:00,12977.937147
2016-01-01 19:55:00,12977.937147
2016-01-01 19:56:00,12977.937147
2016-01-01 19:57:00,12977.937147
2016-01-01 19:58:00,12977.937147
2016-01-01 19:59:00,12977.937147
2016-01-01 20:00:00,9409.791240999999
2016-01-01 20:01:00,9409.791240999999
2016-01-01 20:02:00,9409.791240999999
2016-01-01 20:03:00,9409.791240999999
2016-01-01 20:04:00,9409.791240999999
2016-01-01 20:05:00,9409.791240999999
2016-01-01 20:06:00,9409.791240999999
2016-01-01 20:07:00,9409.791240999999
2016-01-01 20:08:00,9409.791240999999
2016-01-01 20:09:00,9409.791240999999
2016-01-01 20:10:00,9409.791240999999
2016-01-01 20:11:00,9409.791240999999
2016-01-01 20:12:00,9409.791240999999
2016-01-01 20:13:00,9409.791240999999
2016-01-01 20:14:00,9409.791240999999
2016-01-01 20:15:00,9409.791240999999
2016-01-01 20:16:00,9409.791240999999
2016-01-01 20:17:00,9409.791240999999
2016-01-01 20:18:00,9409.791240999999
2016-01-01 20:19:00,9409.791240999999
2016-01-01 20:20:00,9409.791240999999
2016-01-01 20:21:00,9409.791240999999
2016-01-01 20:22:00,9409.791240999999
2016-01-01 20:23:00,9409.791240999999
2016-01-01 20:24:00,9409.791240999999
2016-01-01 20:25:00,9409.791240999999
2016-01-01 20:26:00,9409.791240999999
2016-01-01 20:27:00,9409.791240999999
2016-01-01 20:28:00,9409.791240999999
2016-01-01 20:29:00,9409.791240999999
2016-01-01 20:30:00,9409.791240999999
2016-01-01 20:31:00,9409.791240999999
2016-01-01 20:32:00,9409.791240999999
2016-01-01 20:33:00,9409.791240999999
2016-01-01 20:34:00,9409.791240999999
2016-01-01 20:35:00,9409.791240999999
2016-01-01 20:36:00,9409.791240999999
2016-01-01 20:37:00,9409.791240999999
2016-01-01 20:38:00,9409.791240999999
2016-01-01 20:39:00,9409.791240999999
2016-01-01 20:40:00,9409.791240999999
2016-01-01 20:41:00,9409.791240999999
2016-01-01 20:42:00,9409.791240999999
2016-01-01 20:43:00,9409.791240999999
2016-01-01 20:44:00,9409.791240999999
2016-01-01 20:45:00,9409.791240999999
2016-01-01 20:46:00,9409.791240999999
2016-01-01 20:47:00,9409.791240999999
2016-01-01 20:48:00,9409.791240999999
2016-01-01 20:49:00,9409.791240999999
2016-01-01 20:50:00,9409.791240999999
2016-01-01 20:51:00,9409.791240999999
2016-01-01 20:52:00,9409.791240999999
2016-01-01 20:53:00,9409.791240999999
2016-01-01 20:54:00,9409.791240999999
2016-01-01 20:55:00,9409.791240999999
2016-01-01 20:56:00,9409.791240999999
2016-01-01 20:57:00,9409.791240999999
2016-01-01 20:58:00,9409.791240999999
